Name,Drug Groups,SMILES,ChEMBL ID
DB06713,approved; investigational,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(C=C3CC[C@@]21[H])=NO,CHEMBL1200807
DB06714,approved,CNC(C)CC1CCCCC1,CHEMBL2105275
DB06715,approved,[K+].[I-],CHEMBL1141
DB06716,approved; illicit; investigational,CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O,CHEMBL1201766
DB06717,approved,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CHEMBL1199324
DB06718,approved; vet_approved,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C,CHEMBL2079587
DB06719,approved; investigational,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1,CHEMBL2110824
DB06721,investigational,[H]\C(=N/OC(C)(C)C)C1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=CC=C12,CHEMBL113051
DB06723,approved; investigational,[OH-].[OH-].[OH-].[Al+3],CHEMBL1200706
DB06724,approved; investigational,[Ca++].[O-]C([O-])=O,CHEMBL1200539
DB06725,approved; investigational,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,CHEMBL1569487
DB06726,experimental,CCC1=CC=CC2=C1OC(=C2)C(O)CNC(C)(C)C,CHEMBL296035
DB06727,experimental; withdrawn,[H][C@@]12CCCCN1C[C@@H]1C[C@H]2CN2CCCC[C@]12[H],CHEMBL1908847
DB06728,experimental,NC1=CC=CC=C1,CHEMBL538
DB06729,approved,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1,CHEMBL1109
DB06730,investigational,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C,CHEMBL1213583
DB06731,investigational,NCC[C@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,CHEMBL465123
DB06732,experimental,O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1,CHEMBL26260
DB06733,experimental,CO[C@H]1\C=C\C=C(C)\C[C@H](C)[C@H](O)[C@H](C)\C=C(/C)\C=C(OC)\C(=O)O[C@@H]1[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O)[C@H](C)[C@H](O1)C(C)C,CHEMBL290814
DB06734,experimental,CO[C@H]1\C=C/C=C(C)\C[C@H](C)[C@H](O)[C@H](C)\C=C(\C)/C=C(OC)\C(=O)OC1[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](OC(=O)\C=C\C(=O)NC2=C(O)CCC2=O)[C@H](C)[C@H](O1)C(C)C,
DB06735,investigational,CCN(CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1,CHEMBL954
DB06736,approved; investigational,OC(=O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,CHEMBL93645
DB06737,experimental,CC(C(O)=O)C1=CC=C2SC3=C(C=CC=C3)C(=O)CC2=C1,CHEMBL1765291
DB06738,investigational,CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1,CHEMBL47072
DB06739,experimental,CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O,CHEMBL70972
DB06740,experimental,CC(C)(C)C1CCC(CC1)C1=C(O)C(=O)C2=CC=CC=C2C1=O,
DB06741,investigational,OC(=O)C1=C(\C=C\C(=O)NC2=CC=CC=C2)C2=C(Cl)C=C(Cl)C=C2N1,CHEMBL44793
DB06742,approved; investigational,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,CHEMBL153479
DB06743,nutraceutical,C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,CHEMBL465161
DB06744,nutraceutical,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,CHEMBL514432
DB06745,nutraceutical,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]43[C@@H]([C@H]5O)C(C)(C)C)[C@@]12O,
DB06746,nutraceutical,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]43[C@@H]([C@H]5O)C(C)(C)C)[C@@]12O,
DB06747,nutraceutical,C[C@H]1C2[C@@H](OC1=O)[C@H](O)[C@]13[C@@H]4OC(=O)[C@]21O[C@@H]1OC(=O)[C@H](O)[C@]31[C@@H]([C@H]4O)C(C)(C)C,
DB06748,nutraceutical,[H][C@@]1(CC[C@]2(C)[C@]1([H])[C@H](O)C[C@]1([H])[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@]3([H])CC[C@@]21C)[C@](C)(CCC=C(C)C)O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL449303
DB06749,nutraceutical,[H][C@@]1(CC[C@]2(C)[C@]1([H])[C@H](O)C[C@]1([H])[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@]3([H])CC[C@@]21C)C(C)(CCC=C(C)C)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL501515
DB06750,nutraceutical,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@H](C[C@@]21C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL501637
DB06751,approved; investigational,CCOC1=C(OCC)C=C(\C=C2/NCCC3=CC(OCC)=C(OCC)C=C23)C=C1,CHEMBL551978
DB06753,approved; withdrawn,OP(O)(=O)OCC(Cl)(Cl)Cl,CHEMBL1201317
DB06754,approved; withdrawn,,
DB06755,approved; nutraceutical,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,CHEMBL1293
DB06756,approved; investigational; nutraceutical,C[N+](C)(C)CC([O-])=O,CHEMBL1182
DB06757,approved; nutraceutical,[Mn++],CHEMBL2103742
DB06762,approved,CC(N\C(NC#N)=N\C1=CC=NC=C1)C(C)(C)C,CHEMBL1159
DB06763,investigational,[H]N([H])C(=NCCC[C@H](N([H])C(=O)CN([H])C)C(=O)N([H])[C@@H](C(C)C)C(=O)N([H])[C@@H](CC1=CC=C(O)C=C1)C(=O)N([H])[C@@H](C(C)C)C(=O)N([H])[C@@H](CC1=CN=CN1[H])C(=O)N1CCC[C@H]1C(=O)N([H])[C@@H](C)C(O)=O)N([H])[H],CHEMBL938
DB06764,approved,C1CN=C(N1)C1CCCC2=CC=CC=C12,CHEMBL1266
DB06766,approved,CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12,CHEMBL1201747
DB06767,approved; investigational; vet_approved,[NH4+].[Cl-],CHEMBL1200939
DB06768,approved,[NH4+].CC(O)C([O-])=O,CHEMBL1200747
DB06769,approved; investigational,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,CHEMBL487253
DB06770,approved,OCC1=CC=CC=C1,CHEMBL720
DB06771,approved,N[C@@H]1CCCCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O,CHEMBL1201760
DB06772,approved,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,CHEMBL1201748
DB06774,approved,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,CHEMBL294199
DB06775,approved,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,CHEMBL1201780
DB06776,approved,,CHEMBL1201457
DB06777,approved,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,CHEMBL240597
DB06778,approved,[Cu++].[O-]S([O-])(=O)=O,CHEMBL604
DB06779,approved,,
DB06780,approved,[H][C@@]12CC[C@H](C(=O)COC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CHEMBL1200542
DB06781,approved,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,CHEMBL1201749
DB06782,approved,OCC(S)CS,CHEMBL1597
DB06783,approved,[Fe+3].[Fe+3].[Fe+3].[Fe+3].N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N,
DB06784,approved,[67Ga+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,CHEMBL1200994
DB06785,approved,CCNC(NCC)=NCCCC[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CHEMBL1251
DB06786,approved; investigational; withdrawn,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CHEMBL1200845
DB06787,approved,C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1,CHEMBL1201325
DB06788,approved; withdrawn,CC(O)=O.CC(O)=O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CN(CC2=CC=CC=C2)C=N1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,CHEMBL1201255
DB06789,approved; investigational,[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CHEMBL1200848
DB06791,approved,[H]N([H])CCCCC1N([H])C(=O)C(CC2=CN([H])C3=CC=CC=C23)N([H])C(=O)C(CC2=CC=C(O)C=C2)N([H])C(=O)C(CSSCC(N([H])C(=O)C(N([H])C1=O)C(C)C)C(=O)N([H])C(C(C)O)C(=O)N([H])[H])N([H])C(=O)C(CC1=CC2=CC=CC=C2C=C1)N([H])[H],CHEMBL1201185
DB06792,approved,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,CHEMBL2096647
DB06793,withdrawn,[H][C@](C)(CN(C)C)[C@@](CC1=CC=CC=C1)(OC(=O)CC)C1=CC=CC=C1,CHEMBL1738990
DB06794,approved,OC(=O)C(=O)NC1=CC(=CC(NC(=O)C(O)=O)=C1Cl)C#N,CHEMBL1201266
DB06795,approved; vet_approved; withdrawn,NCC1=CC=C(C=C1)S(N)(=O)=O,CHEMBL419
DB06796,approved; investigational; withdrawn,[Mn++].CC1=C(O)C(CN(CCN(CC([O-])=O)CC2=CC(COP(O)(O)=O)=NC(C)=C2O)CC([O-])=O)=CC(COP(O)(O)=O)=N1,
DB06797,approved,CCC(C)C(C)(COC(N)=O)COC(N)=O,CHEMBL1200922
DB06799,approved; vet_approved,C1N2CN3CN1CN(C2)C3,CHEMBL1201270
DB06800,approved,C[N@+]1(CC2CC2)CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35,CHEMBL1186579
DB06801,experimental,CCCCCCCC(=O)OCC(O)CO,CHEMBL1570482
DB06802,approved; investigational,NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N,CHEMBL1021
DB06803,approved; investigational; vet_approved,OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CHEMBL1448
DB06804,approved; withdrawn,CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,CHEMBL1410
DB06807,approved,NC1=CC(O)=C(C=C1)C(=O)OC1=CC=CC=C1,CHEMBL1200868
DB06809,approved,C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1,CHEMBL18442
DB06810,approved; investigational; withdrawn,CO[C@@H]([C@@H]1CC2=CC3=CC(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)=C(C)C(O)=C3C(O)=C2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)C(=O)[C@@H](O)[C@@H](C)O,CHEMBL1237054
DB06811,approved,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CHEMBL1231723
DB06812,approved,,CHEMBL1201724
DB06813,approved; investigational,NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1,CHEMBL1201746
DB06814,approved; vet_approved,CC(CC1=CC=C2OCOC2=C1)NCC(O)C1=CC=C(O)C(O)=C1,CHEMBL1201273
DB06815,approved,[O-][N+]1=C(S)C=CC=C1,CHEMBL1356238
DB06816,approved,CN(C)C1=CC2=C(C=C1)[N+](C)=C(\C=C\C1=C(C)N(C(C)=C1)C1=CC=CC=C1)C=C2,CHEMBL1201303
DB06817,approved,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,CHEMBL254316
DB06819,approved; investigational,OC(=O)CCCC1=CC=CC=C1,CHEMBL1469
DB06820,approved,ClC1=CC=C(CSC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,CHEMBL1221
DB06821,approved,COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,CHEMBL1200359
DB06822,approved,,
DB06823,approved; investigational,CC(S)C(=O)NCC(O)=O,CHEMBL1314
DB06824,approved; investigational,NCCNCCNCCN,CHEMBL609
DB06825,approved; vet_approved,CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CHEMBL1201334
DB06826,approved; investigational,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,CHEMBL1201407
DB06827,approved,[H][C@@]1(C[C@H](O)NC(=N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CNC1=O)NC(=O)C[C@@H](N)CCCN)=C\NC(N)=O,CHEMBL3085436
DB06828,experimental,C(CN1C=CC=C1)OC1=CC2=C(NC=C2)C=C1,
DB06829,experimental,OC(=O)COC1=C(SC(=C1Br)C1=CC=CC(NC2CCCCC2)=C1)C(O)=O,CHEMBL243940
DB06830,experimental,CCCCCCC(O)(P(O)(O)=O)P(O)(O)=O,CHEMBL55264
DB06831,experimental,COC1=CC=CC=C1N1C(=O)C2=C(Cl)C=CC=C2N=C1CSC1=C2N=CNC2=NC=N1,CHEMBL1213083
DB06832,investigational,OC1=CC2=C(OC(=N2)C2=CC=C(O)C(F)=C2)C(C=C)=C1,CHEMBL450940
DB06833,experimental,CC1=CC=C(C=C1)N1C=C(CNCC2CCCCC2)C2=CC=CC=C12,CHEMBL478524
DB06834,experimental,CN1C=C(C2=CC3=CC=CN=C3N2)C2=CC(=CC=C12)C(=O)NC(C)(C)CO,CHEMBL1229525
DB06835,experimental,[H][C@@](C[P@@](O)(=O)[C@@]([H])(NS(=O)(=O)CCC1=CC=CC=C1)C(C)C)(C(O)=O)C1=CC=CC(CN)=C1,
DB06836,experimental,[H]N(CCO)S(=O)(=O)C1=C(Cl)C=CC(=C1)C1=C(C)N=C(S1)N([H])C(C)=O,CHEMBL1229535
DB06837,experimental,[H][C@](CC(=O)NO)(CC1=CC(O)=CC=C1)C(=O)N[C@@]1([H])C2=C(C[C@@]1([H])O)C=CC=C2,CHEMBL8943
DB06838,experimental,COC(=O)[C@@H](N)CC1=CC=CC=C1,CHEMBL51969
DB06839,experimental,[H][C@@](CC(C)C)(NC(=O)OCC)C(O)=O,
DB06840,experimental,[H][C@](N)(CCCCN)B(OCC)OCC,
DB06841,experimental,NC(N)=NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H]([NH3+])CC1=CC=CC=C1)[C@H](O)CCl,
DB06842,experimental,[H][C@@]1(CC2=CC(OCCCC)=C(OC)C=C2)CNC(=O)N1,CHEMBL1229585
DB06843,experimental,[H][C@]1(C)O[C@]([H])(C[C@]1([H])OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,
DB06844,experimental,O=C1N=C2C=CC3=C(SC=N3)C2=C1CNC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,
DB06845,experimental,[H][C@]1(CCCN1C(=O)CNC1CCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,
DB06847,experimental,[H][C@@](C)(C#CC1=C(N)N=C(N)N=C1C)C1=CC(OC)=C(C=C1)C1=CC=CC=C1,CHEMBL573306
DB06848,experimental,CSC1=C2C=CC=CC2=C(S1)C(=O)N1CCC2(COC3=C2C=C(CN)C=C3)CC1,
DB06849,experimental,NCC1=CC2=C(OCC22CCN(CC2)C(=O)\C=C\C2=CC=CC=C2)C=C1,
DB06850,experimental,[H][C@]1(CCCN1C(=O)CNC1CCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,
DB06851,experimental,C(NC1=CC=CC=C1)C1=CC=CN=C1,CHEMBL264669
DB06852,experimental,ClC1=CC2=C(NC(=O)C(C3=NC4=CC=CC=C4N3)=C2N[C@@H]2CN3CCC2CC3)C=C1,CHEMBL377312
DB06853,experimental,[H][C@]1(CCCN1C(=O)CNC1CCCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,
DB06855,experimental,CC(C)COC1=C(O)C(=CC=C1)C1=NC2=CC(C(N)=N)=C(F)C=C2N1,CHEMBL62836
DB06856,experimental,[H][C@]1(C)CCCC[C@]1([H])OC1=C(O)C(=CC=C1)C1=CC2=CC(C(N)=N)=C(F)C=C2N1,
DB06857,experimental,CC1=CC(I)=C(O)C(=C1)C(=O)NC1=CC(Cl)=C(C=C1)C(N)=N,CHEMBL62897
DB06858,experimental,[H][C@]1(CCCN1C(=O)CNC1CCCCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,
DB06859,experimental,NC(=N)NOCCCOC1=CC(Cl)=CC(=C1)C(=O)N(CC=C)C1CCCC1,CHEMBL123440
DB06860,experimental,CC1=C2C(=O)N(C(=O)C2=CC=C1)C1=CC=NC(Cl)=C1,CHEMBL1229651
DB06861,experimental,[H][C@](CCCCC(N)=N)(C=O)[C@@]1([H])CCC[C@]1([H])O,
DB06862,experimental,OC(=O)C1=C(O)C=CC(=C1)S(=O)(=O)NCCS,
DB06864,experimental,[H][C@@]1(O)C=CC=C(C(=O)CCC(O)=O)[C@@]1([H])C(O)=O,
DB06865,experimental,[H][C@](CCCCC(N)=N)(C(O)=O)[C@@]1([H])C2=C(C[C@]1([H])O)C=CC(=C2)C1=CC=C(O)C=C1,
DB06866,experimental,[H][C@](CCCCC(N)=N)(C(O)=O)[C@@]1([H])C2=C(C[C@]1([H])O)C=C(C=C2)C1=CC(OC)=CC=C1,
DB06867,experimental,CCOCCOCCOCCOCCOCCOCC,
DB06868,experimental,[H][C@]1(CCCN1C(=O)CCC(C)C)C(=O)NCC1=CC(Cl)=CC=C1,CHEMBL1229677
DB06869,experimental,[H][C@@](N)(C1CCCCC1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=C(OCC(=O)NCC)C=CC(Cl)=C1,CHEMBL42039
DB06870,experimental,[H][C@@]12CC[C@@](O)(CC)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],
DB06871,experimental,[H][C@@]12CC[C@@](C)(O)[C@@]1(C)CCC1=C2C=CC2=CC(O)=CC=C12,
DB06872,experimental,OCCOCN1C=C(SC2=CC=CC=C2)C(=O)NC1=O,
DB06873,experimental,OCCOCN1C=C(CC2=CC=CC(OCC3=CC=CC=C3)=C2)C(=O)NC1=O,CHEMBL277577
DB06874,experimental,CC1=CC(=CC(C)=C1OC1=C(Br)C(CO)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N,CHEMBL87647
DB06875,experimental,OC1=CC=C2C=C(C=C(C#N)C2=C1)C1=CC=C(O)C(F)=C1,CHEMBL192154
DB06876,experimental,CN1CCN(CC1)C1=CC=C(C=C1)C1=CC2=C(NC=C2NC(=O)C2=CN=CC=C2)N=C1,
DB06877,experimental,CN(C)C(=O)C1=CC(=CN1)C1=NNC=C1C1=CC=CC=C1,CHEMBL219841
DB06878,experimental,[H][C@@](N)(CC)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=CC(Cl)=C1,CHEMBL1198130
DB06879,experimental,CCN1C2=C(F)C=CC(F)=C2C(N)=NC11CCN(CC1)C(=O)C1=CN=C(CC1)C#N,
DB06880,experimental,[H][C@](N)(C1CCCC1)C(=O)N1[C@]([H])(CN)CC[C@]1([H])C#CC,
DB06881,experimental,CCCC(=O)C(\O)=C\OP(O)(O)=O,
DB06882,experimental,CC(C)(C)C1=NN(C(NC(=O)NC2=C3C=CC=CC3=CC=C2)=C1)C1=CC=CC(N)=C1,CHEMBL522387
DB06883,experimental,CC(C)(C)C1=NN(C(NC(=O)NC2=CC=CC=C2)=C1)C1=CC=CC(N)=C1,CHEMBL87580
DB06884,experimental,CC(C)C1=CC=C(CNNC(=O)C2=CC=C(O)C=C2)C=C1,
DB06885,experimental,OC(=O)CCO\N=C\C1=C(C=CC=C1)C(F)(F)F,
DB06886,experimental,[H][C@](C)(O)[C@]([H])(CC1=CC=CC=C1)NC(=O)[C@]1([H])CCCN1C(=O)[C@]([H])(C)NC(=O)OCC1=CC=CC=C1,
DB06887,experimental,CNC(=O)[C@@H]1CC2=CC=C(NS(O)(=O)=O)C=C2CN1C(=O)OC(C)(C)C,CHEMBL203517
DB06888,experimental,[H][C@]12CN(CCN3NC4=C(C=CC=C4C3=O)C3=NC4=C(NC3=O)C=CC=C4O1)[C@]([H])(C)C2,
DB06889,experimental,O=C1N(CC2=NN=NN2)C=NC2=C1C1=C(CCCC1)S2,CHEMBL1213446
DB06890,experimental,[H][C@](CC)(C(=O)NC1=CC=NC=C1)C1=CC=CC=C1,
DB06891,experimental,NC1=C(F)C=C(C=C1Cl)S(=O)(=O)NC1=NN=C(S1)S(N)(=O)=O,CHEMBL71611
DB06892,experimental,[H][C@@]1(F)C(F)=CC=C(C(=O)NOCCO)\C1=N\C1=C(F)C=C(I)C=C1,
DB06893,experimental,CCCCCCCCCCS(O)(=O)=O,CHEMBL1208302
DB06894,experimental,CCCCCCCCCCCCO,CHEMBL24722
DB06896,experimental,FC1=CC=C(C=C1)N1C=CC=C(C(=O)NC2=CC=C(OC3=CC=NC4=C3C=CN4)C(F)=C2)C1=O,CHEMBL509101
DB06897,experimental,[H][C@@](C)(NC1=CC2=C(ON=C2C2=CC(Cl)=CC(CCCO)=C2)C=N1)C1=CC=CC=C1,CHEMBL490814
DB06898,experimental,CN1C(N)=NC2=C1C=C(C=N2)C1=CC=C(O)C=C1,
DB06899,experimental,CCC1=NC(N)=NC(N)=C1C1=CC=C2SC(C)(C)C(=O)N(CCNC(C)=O)C2=C1,
DB06900,experimental,NC(=N)NC1=CC=C(CO)C=C1,
DB06901,experimental,[H][C@](CC=C)(C=O)[C@@]1([H])CCC[C@]1([H])O,
DB06902,experimental,CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CHEMBL194805
DB06903,experimental,[H][C@]1(C)CC[C@]2([H])C(=C[C@@]3([H])CC(C)(C)C[C@@]123)C(O)=O,
DB06904,experimental,[H][C@](C)(OC(C)=O)[C@@]([H])(C=O)[C@@]1([H])NC(=CS1)C(=O)OCC=C,
DB06905,experimental,[H][C@](C)(\C=C(/C)\C=C\[C@]([H])(N)[C@]([H])(C)C(O)=O)[C@]([H])(CC1=CC=CC=C1)OC,
DB06906,experimental,CCOC(=O)C1=CN=C(N)N=C1O,
DB06907,experimental,OC(=O)C1=CC2=C(C=C1)N=C(O2)C1=C(Cl)C=CC=C1Cl,CHEMBL1229789
DB06908,experimental,[H][C@@](CC1=CC2=C(C=C1)N(CC1=C(C)OC(=N1)C1=C(Cl)C=CC=C1)C=C2)(OCC)C(O)=O,
DB06909,experimental,CCN1N=CC2=C1N=CC(C(=O)NCC1=CC=CC=C1)=C2NC1CCOCC1,CHEMBL521203
DB06910,experimental,[H][C@]1(CC2=CC=CC=C2)N(CC=C)C(=O)N(CC=C)[C@]([H])(CC2=CC=CC=C2)[C@]([H])(O)[C@@]1([H])O,CHEMBL284314
DB06911,experimental,[H][C@@](N)(CC(C)C)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC(Cl)=CC=C1,CHEMBL1229801
DB06912,experimental,O=CCCCC=C(CCC=C(CCC=O)C=O)C=O,
